1582621600.450,192.168.250.1:53,192.168.250.59:50102,120
1582621601.920,192.168.250.59:59482,192.168.250.1:53,138
1582621601.920,192.168.250.59:64910,192.168.250.1:53,140
1582621601.920,192.168.250.59:59830,192.168.250.1:53,140
1582621601.920,192.168.250.59:53737,192.168.250.1:53,140
1582621601.920,192.168.250.59:64742,192.168.250.1:53,140
1582621601.920,192.168.250.1:53,192.168.250.59:59482,138
1582621601.920,192.168.250.1:53,192.168.250.59:64910,140
1582621601.920,192.168.250.1:53,192.168.250.59:59830,140
1582621601.930,192.168.250.1:53,192.168.250.59:53737,140
1582621601.930,192.168.250.1:53,192.168.250.59:64742,140
1582621601.940,192.168.250.59:52902,192.168.250.1:53,136
1582621601.950,192.168.250.1:53,192.168.250.59:52902,622
1582621601.950,192.168.250.59:50105,17.164.1.41:443,2062
1582621602.050,192.168.250.59:50106,17.164.1.38:443,168
1582621602.110,17.164.1.41:443,217.15.20.194:50105,5423
1582621602.210,17.164.1.38:443,217.15.20.194:50106,104
1582621602.650,192.168.250.41:56273,192.168.250.1:53,124
1582621602.650,192.168.250.1:53,192.168.250.41:56273,124
1582621602.650,192.168.250.41:50773,192.168.250.1:53,108
1582621602.650,192.168.250.1:53,192.168.250.41:50773,108
1582621602.650,192.168.250.41:49457,192.168.250.1:137,234
1582621602.650,192.168.250.1:137,192.168.250.41:49457,318
1582621603.850,192.168.250.41:54060,192.168.250.255:137,156
1582621604.200,192.168.250.3:30936,192.168.250.1:53,142
1582621604.200,192.168.250.1:53,192.168.250.3:30936,322
1582621604.200,192.168.250.3:26769,192.168.250.1:53,124
1582621604.200,192.168.250.1:53,192.168.250.3:26769,124
1582621604.200,192.168.250.3:56643,192.168.250.1:53,140
1582621604.210,192.168.250.1:53,192.168.250.3:56643,140
1582621604.240,192.168.250.41:64281,192.168.250.1:53,114
1582621604.240,192.168.250.1:53,192.168.250.41:64281,114
1582621604.240,192.168.250.41:53592,192.168.250.1:53,98
1582621604.240,192.168.250.1:53,192.168.250.41:53592,98
1582621604.250,192.168.250.41:59401,192.168.250.1:137,234
1582621604.250,192.168.250.1:137,192.168.250.41:59401,318
1582621605.440,192.168.250.41:51063,192.168.250.255:137,156
1582621606.760,192.168.250.3:37892,192.168.250.1:53,186
1582621606.760,192.168.250.1:53,192.168.250.3:37892,995
1582621606.770,192.168.250.3:22359,93.92.192.5:2022,2865
1582621606.770,93.92.192.5:2022,217.15.20.194:22359,2528
1582621409.880,17.248.150.13:443,217.15.20.194:65109,88801
1582621409.850,192.168.250.41:65109,17.248.150.13:443,13833
1582621608.380,192.168.250.41:49792,192.168.250.1:53,140
1582621608.390,192.168.250.1:53,192.168.250.41:49792,798
1582621486.810,52.213.95.108:443,217.15.20.194:51513,12950
1582621486.750,192.168.250.27:51513,52.213.95.108:443,1950
1582621572.950,13.230.166.24:443,217.15.20.194:50094,1073
1582621572.670,192.168.250.59:50094,13.230.166.24:443,2688
1582621613.860,192.168.250.59:50108,54.199.200.75:443,168
1582621614.130,54.199.200.75:443,217.15.20.194:50108,120
1582621613.600,192.168.250.59:50107,54.238.192.123:443,3168
1582621613.870,54.238.192.123:443,217.15.20.194:50107,5452
1582621615.120,192.168.250.59:50110,13.114.132.75:443,168
1582621569.990,77.111.247.41:443,217.15.20.194:53687,9246
1582621566.950,192.168.250.50:53687,77.111.247.41:443,2876
1582621604.120,92.118.38.58:8084,217.15.20.194:25,1031
1582621604.120,192.168.250.3:25,92.118.38.58:8084,972
1582620664.720,192.168.250.59:59741,192.168.250.1:192,864
1582620664.720,192.168.250.1:192,192.168.250.59:59741,1620
1582621615.400,13.114.132.75:443,217.15.20.194:50110,120
1582621578.500,23.32.88.41:443,217.15.20.194:50098,31466
1582621578.480,192.168.250.59:50098,23.32.88.41:443,3838
1582621596.900,192.168.250.27:64124,195.122.177.150:443,826
1582621596.940,195.122.177.150:443,217.15.20.194:64124,359
1582621579.200,87.245.198.155:443,217.15.20.194:50100,7503
1582621579.200,192.168.250.59:50100,87.245.198.155:443,4104
1582621440.340,68.232.34.200:443,217.15.20.194:65162,11567
1582621440.300,192.168.250.41:65162,68.232.34.200:443,3220
1582621621.930,192.168.250.41:62639,192.168.250.1:53,146
1582621621.960,192.168.250.1:53,192.168.250.41:62639,1076
1582621623.870,192.168.250.59:59427,192.168.250.1:53,126
1582621623.910,192.168.250.1:53,192.168.250.59:59427,1068
1582621623.910,192.168.250.59:50111,192.168.250.1:53,168
1582621623.910,192.168.250.1:53,192.168.250.59:50111,120
1582621615.200,192.168.250.50:53839,77.111.247.41:443,204
1582621566.600,192.168.250.59:50058,87.245.198.160:80,694
1582621566.600,192.168.250.59:50059,87.245.198.160:80,694
1582621566.600,87.245.198.160:80,217.15.20.194:50058,6198
1582621566.600,87.245.198.160:80,217.15.20.194:50059,6198
1582621627.110,192.168.250.62:50507,192.168.250.1:123,152
1582621627.110,192.168.250.1:123,192.168.250.62:50507,152
1582621566.600,192.168.250.59:50060,173.194.73.132:443,20551
1582621567.200,192.168.250.59:50067,17.248.150.115:443,19762
1582621566.620,173.194.73.132:443,217.15.20.194:50060,27753
1582621570.070,192.168.250.59:50083,17.248.150.115:443,2632
1582621566.640,192.168.250.59:50062,17.248.150.48:443,1810
1582621567.230,17.248.150.115:443,217.15.20.194:50067,23923
1582621570.100,17.248.150.115:443,217.15.20.194:50083,1610
1582621566.670,17.248.150.48:443,217.15.20.194:50062,10920
1582621628.230,192.168.250.59:50445,192.168.250.1:53,132
1582621628.250,192.168.250.1:53,192.168.250.59:50445,1028
1582621628.350,192.168.250.27:52249,192.168.250.1:53,128
1582621628.350,192.168.250.1:53,192.168.250.27:52249,128
1582621628.670,192.168.250.59:64485,192.168.250.1:53,140
1582621628.670,192.168.250.1:53,192.168.250.59:64485,1060
1582621628.680,192.168.250.59:50114,192.168.250.1:53,168
1582621628.680,192.168.250.1:53,192.168.250.59:50114,120
1582621628.880,192.168.250.59:62854,192.168.250.1:53,132
1582621628.880,192.168.250.1:53,192.168.250.59:62854,450
1582621606.910,192.168.250.27:64125,62.128.100.39:443,618
1582621628.910,192.168.250.59:58920,192.168.250.1:53,140
1582621628.910,192.168.250.1:53,192.168.250.59:58920,1060
1582621628.920,192.168.250.59:50117,192.168.250.1:53,168
1582621628.920,192.168.250.1:53,192.168.250.59:50117,120
1582621606.920,62.128.100.39:443,217.15.20.194:64125,319
1582621629.250,192.168.250.59:58674,192.168.250.1:53,138
1582621629.260,192.168.250.1:53,192.168.250.59:58674,602
1582621629.260,192.168.250.59:55032,192.168.250.1:53,126
1582621629.260,192.168.250.59:61194,192.168.250.1:53,116
1582621629.270,192.168.250.1:53,192.168.250.59:61194,476
1582621629.270,192.168.250.1:53,192.168.250.59:55032,502
1582621629.330,192.168.250.59:50168,192.168.250.1:53,132
1582621629.330,192.168.250.59:62102,192.168.250.1:53,132
1582621629.350,192.168.250.1:53,192.168.250.59:62102,1054
1582621629.350,192.168.250.59:50123,192.168.250.1:53,168
1582621629.350,192.168.250.1:53,192.168.250.59:50123,120
1582621629.370,192.168.250.1:53,192.168.250.59:50168,1028
1582621629.410,192.168.250.59:63032,192.168.250.1:53,120
1582621629.410,192.168.250.59:59270,192.168.250.1:53,118
1582621629.410,192.168.250.1:53,192.168.250.59:63032,584
1582621629.420,192.168.250.1:53,192.168.250.59:59270,538
1582621629.600,192.168.250.59:65312,192.168.250.1:53,146
1582621629.610,192.168.250.1:53,192.168.250.59:65312,850
1582621629.610,192.168.250.59:50128,87.245.198.145:80,745
1582621629.620,192.168.250.37:59365,192.168.250.1:53,142
1582621629.620,192.168.250.1:53,192.168.250.37:59365,142
1582621629.680,87.245.198.145:80,217.15.20.194:50128,1249
1582621569.540,192.168.250.59:50079,17.248.150.11:443,5285
1582621569.580,17.248.150.11:443,217.15.20.194:50079,98419
1582621630.140,192.168.250.59:62168,192.168.250.1:53,124
1582621630.150,192.168.250.1:53,192.168.250.59:62168,476
1582621571.510,192.168.250.59:50087,95.100.189.68:443,1670
1582621571.510,192.168.250.59:50088,95.100.189.68:443,1670
1582621571.510,192.168.250.59:50089,95.100.189.68:443,1750
1582621571.520,95.100.189.68:443,217.15.20.194:50087,6773
1582621571.520,95.100.189.68:443,217.15.20.194:50088,6773
1582621571.520,95.100.189.68:443,217.15.20.194:50089,6825
1582621635.460,192.168.250.41:49740,192.168.250.1:53,142
1582621635.500,192.168.250.1:53,192.168.250.41:49740,1072
1582621635.750,192.168.250.3:16474,192.168.250.1:53,142
1582621635.750,192.168.250.1:53,192.168.250.3:16474,322
1582621635.750,192.168.250.3:20669,192.168.250.1:53,124
1582621635.750,192.168.250.1:53,192.168.250.3:20669,124
1582621635.750,192.168.250.3:35632,192.168.250.1:53,140
1582621635.750,192.168.250.1:53,192.168.250.3:35632,140
1582621635.920,192.168.250.59:63034,192.168.250.1:53,142
1582621635.960,192.168.250.1:53,192.168.250.59:63034,1038
1582621637.040,192.168.250.59:57647,192.168.250.1:53,140
1582621637.060,192.168.250.1:53,192.168.250.59:57647,1036
1582621637.080,192.168.250.59:57462,192.168.250.1:53,120
1582621637.100,192.168.250.1:53,192.168.250.59:57462,1016
1582621637.240,192.168.250.27:60012,192.168.250.1:53,132
1582621637.250,192.168.250.1:53,192.168.250.27:60012,1062
1582621637.250,192.168.250.27:49474,192.168.250.1:53,304
1582621637.250,192.168.250.1:53,192.168.250.27:49474,793
1582621637.430,192.168.250.27:59776,192.168.250.1:53,158
1582621637.440,192.168.250.1:53,192.168.250.27:59776,1076
1582621637.440,192.168.250.27:55970,192.168.250.1:53,317
1582621637.440,192.168.250.1:53,192.168.250.27:55970,880
1582621405.090,213.180.193.90:443,217.15.20.194:65073,87707
1582621405.040,192.168.250.41:65073,213.180.193.90:443,34151
1582621578.720,192.168.250.59:50099,95.100.188.86:443,3951
1582621578.720,95.100.188.86:443,217.15.20.194:50099,6467
1582621421.020,192.168.250.41:65133,213.180.204.90:443,13516
1582621408.710,192.168.250.41:65108,178.154.131.215:443,16445
1582621402.750,192.168.250.41:65059,5.255.255.50:443,55136
1582621408.710,178.154.131.215:443,217.15.20.194:65108,376414
1582621402.770,5.255.255.50:443,217.15.20.194:65059,15140
1582621421.140,213.180.204.90:443,217.15.20.194:65133,8911
1582621403.410,192.168.250.41:65068,77.88.55.60:443,2520
1582621403.430,77.88.55.60:443,217.15.20.194:65068,8469
1582621644.420,34.219.239.54:43784,217.15.20.194:80,693
1582621644.420,192.168.250.3:80,34.219.239.54:43784,826
1582621638.040,192.168.250.3:11626,172.17.23.194:32946,300
1582621645.050,172.17.23.194:32946,217.15.20.194:11626,192
1582621645.330,34.219.239.54:43788,217.15.20.194:80,647
1582621645.330,192.168.250.3:80,34.219.239.54:43788,826
1582621646.110,34.219.239.54:43792,217.15.20.194:80,1105
1582621646.110,192.168.250.3:80,34.219.239.54:43792,14904
1582618046.870,192.168.250.3:39648,192.168.0.4:26368,60008
1582621646.550,34.219.239.54:43800,217.15.20.194:80,1157
1582621646.550,192.168.250.3:80,34.219.239.54:43800,16354
1582621635.620,92.118.38.58:27980,217.15.20.194:25,1027
1582621635.620,192.168.250.3:25,92.118.38.58:27980,972
1582621646.940,34.219.239.54:43806,217.15.20.194:80,1465
1582621646.940,192.168.250.3:80,34.219.239.54:43806,8808
1582621646.950,34.219.239.54:43808,217.15.20.194:80,1052
1582621646.950,192.168.250.3:80,34.219.239.54:43808,11357
1582621646.960,34.219.239.54:43810,217.15.20.194:80,1209
1582621646.960,192.168.250.3:80,34.219.239.54:43810,16354
1582621407.140,64.233.161.95:443,217.15.20.194:51499,12191
1582621407.130,192.168.250.27:51499,64.233.161.95:443,2656
1582621628.360,192.168.250.27:64129,195.122.177.150:443,666
1582621627.780,192.168.250.27:64128,82.202.184.159:443,1014
1582621627.740,192.168.250.27:64127,82.202.184.159:443,619
1582621627.710,192.168.250.27:64126,82.202.184.159:443,635
1582621628.400,195.122.177.150:443,217.15.20.194:64129,440
1582621627.760,82.202.184.159:443,217.15.20.194:64126,376
1582621627.830,82.202.184.159:443,217.15.20.194:64128,502
1582621627.790,82.202.184.159:443,217.15.20.194:64127,343
1582621629.270,192.168.250.59:50121,93.158.134.119:443,7953
1582621638.270,192.168.250.59:50141,176.9.7.240:443,3838
1582621629.310,93.158.134.119:443,217.15.20.194:50121,12789
1582621638.350,192.168.250.59:50142,176.9.7.240:443,2004
1582621646.060,192.168.250.59:50145,176.9.7.240:443,1904
1582621638.390,176.9.7.240:443,217.15.20.194:50142,6019
1582621646.110,176.9.7.240:443,217.15.20.194:50145,5883
1582621638.310,176.9.7.240:443,217.15.20.194:50141,12819
1582621649.780,192.168.250.59:52861,192.168.250.1:53,148
1582621649.800,192.168.250.1:53,192.168.250.59:52861,1038
1582621644.940,192.168.250.3:80,34.219.239.54:43786,849
1582621644.940,34.219.239.54:43786,217.15.20.194:80,655
1582621646.550,34.219.239.54:43802,217.15.20.194:80,736
1582621646.550,192.168.250.3:80,34.219.239.54:43802,867
1582621646.550,34.219.239.54:43798,217.15.20.194:80,696
1582621646.540,34.219.239.54:43796,217.15.20.194:80,826
1582621645.720,34.219.239.54:43790,217.15.20.194:80,645
1582621646.540,34.219.239.54:43794,217.15.20.194:80,697
1582621646.550,192.168.250.3:80,34.219.239.54:43798,787
1582621645.720,192.168.250.3:80,34.219.239.54:43790,777
1582621646.550,192.168.250.3:80,34.219.239.54:43796,1047
1582621646.550,192.168.250.3:80,34.219.239.54:43794,789
1582621652.300,192.168.250.59:51391,192.168.250.1:53,140
1582621652.320,192.168.250.1:53,192.168.250.59:51391,1036
1582621652.740,192.168.250.57:49552,192.168.250.1:53,132
1582621652.760,192.168.250.1:53,192.168.250.57:49552,1062
1582621652.770,192.168.250.57:49515,192.168.250.1:53,304
1582621652.770,192.168.250.1:53,192.168.250.57:49515,793
1582621652.960,192.168.250.57:51291,192.168.250.1:53,158
1582621652.960,192.168.250.1:53,192.168.250.57:51291,1076
1582621652.960,192.168.250.57:62030,192.168.250.1:53,317
1582621652.960,192.168.250.1:53,192.168.250.57:62030,880
1582621638.040,192.168.250.3:29087,192.168.0.4:26368,360
1582621638.040,192.168.250.3:29089,192.168.0.4:26368,360
1582621412.970,192.168.250.41:65113,17.248.150.78:443,3965
1582621413.000,17.248.150.78:443,217.15.20.194:65113,6524
1582621646.940,34.219.239.54:43804,217.15.20.194:80,1285
1582621646.940,192.168.250.3:80,34.219.239.54:43804,8738
1582621203.790,64.233.162.102:443,217.15.20.194:61728,6845
1582621203.770,192.168.250.27:61728,64.233.162.102:443,3127
1582621615.140,52.199.35.170:443,217.15.20.194:50109,4802
1582621614.860,192.168.250.59:50109,52.199.35.170:443,3276
1582621656.090,192.168.250.59:63701,192.168.250.1:53,164
1582621656.110,192.168.250.1:53,192.168.250.59:63701,1060
1582621656.110,192.168.250.59:50153,192.168.250.1:53,168
1582621656.110,192.168.250.1:53,192.168.250.59:50153,120
1582621656.350,192.168.250.59:50154,13.230.166.24:443,168
1582621652.300,192.168.250.59:50149,176.9.7.240:443,2733
1582621656.620,13.230.166.24:443,217.15.20.194:50154,120
1582621637.060,192.168.250.59:50135,176.9.7.240:443,12495
1582621637.110,176.9.7.240:443,217.15.20.194:50135,34572
1582621652.340,176.9.7.240:443,217.15.20.194:50149,8256
1582621652.350,192.168.250.59:50150,176.9.7.240:443,2110
1582621652.400,176.9.7.240:443,217.15.20.194:50150,5883
1582621658.180,192.168.250.41:61835,192.168.250.1:137,234
1582621658.180,192.168.250.1:137,192.168.250.41:61835,318
1582618059.580,178.16.148.109:26368,217.15.20.194:39648,8.3M
1582621659.330,192.168.250.41:60311,192.168.250.255:137,156
1582621659.360,192.168.250.62:52882,192.168.250.1:123,152
1582621659.360,192.168.250.1:123,192.168.250.62:52882,152
1582621659.440,192.168.250.27:61073,192.168.250.1:53,124
1582621659.440,192.168.250.1:53,192.168.250.27:61073,124
1582621659.630,192.168.250.41:63429,192.168.250.1:137,234
1582621659.630,192.168.250.1:137,192.168.250.41:63429,318
1582621660.730,192.168.250.41:52150,192.168.250.255:137,156
1582621656.900,192.168.250.3:80,141.8.142.75:38179,15109
1582621656.900,141.8.142.75:38179,217.15.20.194:80,1248
1582621277.160,192.168.250.27:61712,77.88.21.36:443,2159
1582621248.010,192.168.250.27:61694,87.250.251.92:443,2843
1582621662.190,192.168.250.27:51244,192.168.250.1:53,130
1582621662.200,192.168.250.1:53,192.168.250.27:51244,642
1582621248.040,87.250.251.92:443,217.15.20.194:61694,86885
1582621277.180,77.88.21.36:443,217.15.20.194:61712,6452
1582621648.310,192.168.250.3:11642,172.17.23.194:32946,360
1582621663.460,192.168.250.59:53352,192.168.250.1:53,114
1582621663.460,192.168.250.1:53,192.168.250.59:53352,114
1582621663.470,192.168.250.59:62012,192.168.250.1:53,98
1582621663.470,192.168.250.1:53,192.168.250.59:62012,98
1582621663.480,192.168.250.59:60897,192.168.250.1:137,234
1582621663.480,192.168.250.1:137,192.168.250.59:60897,318
1582621663.580,192.168.250.59:52433,192.168.250.1:53,132
1582621663.670,192.168.250.1:53,192.168.250.59:52433,720
1582621663.920,192.168.250.27:61250,192.168.250.1:53,122
1582621663.920,192.168.250.1:53,192.168.250.27:61250,586
1582621664.200,192.168.250.50:53429,192.168.250.1:53,186
1582621664.240,192.168.250.1:53,192.168.250.50:53429,1074
1582621664.240,192.168.250.50:54556,192.168.250.1:53,300
1582621664.240,192.168.250.1:53,192.168.250.50:54556,815
1582621664.260,104.16.86.20:443,217.15.20.194:54557,1004
1582621664.360,192.168.250.50:61471,192.168.250.1:53,171
1582621664.390,192.168.250.1:53,192.168.250.50:61471,512
1582621664.390,192.168.250.50:54559,104.31.6.191:443,1187
1582621664.400,104.31.6.191:443,217.15.20.194:54559,3820
1582621664.620,192.168.250.59:56055,192.168.250.255:137,156
1582621664.800,192.168.250.50:54562,104.31.6.191:443,1191
1582621664.810,104.31.6.191:443,217.15.20.194:54562,3822
1582621184.240,192.168.250.59:138,192.168.250.255:138,2424
1582621530.810,93.184.220.29:80,217.15.20.194:55632,618
1582621530.770,192.168.250.27:55632,93.184.220.29:80,619
1582621665.200,192.168.250.50:54564,104.31.6.191:443,1191
1582621665.210,104.31.6.191:443,217.15.20.194:54564,3821
1582621665.600,192.168.250.50:54571,104.31.6.191:443,1186
1582621665.610,104.31.6.191:443,217.15.20.194:54571,3820
1582621665.970,192.168.250.50:54572,104.31.6.191:443,1190
1582621665.980,104.31.6.191:443,217.15.20.194:54572,3821
1582621666.990,192.168.250.3:15844,192.168.250.1:53,142
1582621666.990,192.168.250.1:53,192.168.250.3:15844,322
1582621667.000,192.168.250.3:34458,192.168.250.1:53,124
1582621667.000,192.168.250.1:53,192.168.250.3:34458,124
1582621667.000,192.168.250.3:18642,192.168.250.1:53,140
1582621667.000,192.168.250.1:53,192.168.250.3:18642,140
1582621667.010,192.168.250.3:28773,192.168.250.1:53,186
1582621667.020,192.168.250.1:53,192.168.250.3:28773,995
1582621667.020,192.168.250.3:22490,93.92.192.5:2022,2865
1582621667.020,93.92.192.5:2022,217.15.20.194:22490,2528
1582621668.270,192.168.250.3:29152,192.168.0.4:26368,120
1582621668.270,192.168.0.4:26368,217.15.20.194:29152,192
1582621655.050,192.168.250.3:29117,192.168.0.4:26368,360
1582621655.050,192.168.250.3:11656,172.17.23.194:32946,360
1582621535.500,93.184.220.29:80,217.15.20.194:64122,602113
1582621535.460,192.168.250.27:64122,93.184.220.29:80,9833
1582621671.850,192.168.250.59:52411,192.168.250.1:53,132
1582621671.850,192.168.250.59:64763,192.168.250.1:53,140
1582621671.850,192.168.250.59:59267,192.168.250.1:53,212
1582621671.850,192.168.250.59:62584,192.168.250.1:53,164
1582621671.850,192.168.250.59:58125,192.168.250.1:53,186
1582621671.860,192.168.250.59:61168,192.168.250.1:53,144
1582621671.860,192.168.250.59:52930,192.168.250.1:53,162
1582621671.860,192.168.250.59:65391,192.168.250.1:53,202
1582621671.860,192.168.250.59:59843,192.168.250.1:53,116
1582621671.860,192.168.250.1:53,192.168.250.59:64763,798
1582621671.860,192.168.250.59:63736,192.168.250.1:53,120
1582621671.870,192.168.250.59:52037,192.168.250.1:53,158
1582621671.870,192.168.250.59:52182,192.168.250.1:53,146
1582621671.870,192.168.250.59:61231,192.168.250.1:53,166
1582621671.870,192.168.250.59:56345,192.168.250.1:53,156
1582621671.870,192.168.250.1:53,192.168.250.59:61168,1074
1582621671.880,192.168.250.1:53,192.168.250.59:52930,1052
1582621671.880,192.168.250.59:50162,192.168.250.1:53,168
1582621671.880,192.168.250.1:53,192.168.250.59:50162,120
1582621671.890,192.168.250.1:53,192.168.250.59:59267,1076
1582621671.890,192.168.250.59:50163,192.168.250.1:53,168
1582621671.890,192.168.250.1:53,192.168.250.59:50163,120
1582621671.890,192.168.250.1:53,192.168.250.59:52411,1028
1582621671.900,192.168.250.1:53,192.168.250.59:65391,616
1582621671.900,192.168.250.1:53,192.168.250.59:58125,988
1582621671.900,192.168.250.1:53,192.168.250.59:59843,476
1582621671.910,192.168.250.1:53,192.168.250.59:52182,440
1582621671.910,192.168.250.1:53,192.168.250.59:52037,462
1582621671.920,192.168.250.1:53,192.168.250.59:56345,814
1582621671.930,192.168.250.1:53,192.168.250.59:63736,1016
1582621671.940,192.168.250.1:53,192.168.250.59:61231,968
1582621671.940,192.168.250.1:53,192.168.250.59:62584,1054
1582621671.950,192.168.250.59:50164,192.168.250.1:53,168
1582621671.950,192.168.250.1:53,192.168.250.59:50164,120
1582621173.100,2.17.172.179:443,217.15.20.194:50045,17246
1582621173.090,192.168.250.59:50045,2.17.172.179:443,1989
1582621676.460,192.168.250.4:32956,212.13.97.55:123,152
1582621676.470,212.13.97.55:123,217.15.20.194:32956,152
1582621636.000,176.9.7.240:443,217.15.20.194:50134,373297
1582621635.960,192.168.250.59:50134,176.9.7.240:443,11714
1582621677.960,192.168.250.3:29181,192.168.0.4:26368,180
1582621666.920,92.118.38.58:47658,217.15.20.194:25,1027
1582621666.920,192.168.250.3:25,92.118.38.58:47658,972
1582621678.380,192.168.250.50:63779,192.168.250.1:53,120
1582621678.380,192.168.250.1:53,192.168.250.50:63779,584
1582621678.690,192.168.250.50:65132,192.168.250.1:53,126
1582621678.690,192.168.250.1:53,192.168.250.50:65132,502
1582621678.690,192.168.250.50:65133,173.194.222.94:443,2879
1582621678.700,173.194.222.94:443,217.15.20.194:65133,2804
1582621678.970,192.168.0.4:26368,217.15.20.194:29181,192
1582621678.970,192.168.250.50:64152,192.168.250.1:53,114
1582621664.250,192.168.250.50:54557,104.16.86.20:443,960
1582621678.970,192.168.250.1:53,192.168.250.50:64152,512
1582621638.060,176.9.7.240:443,217.15.20.194:50139,22831
1582621638.020,192.168.250.59:50139,176.9.7.240:443,7401
1582621658.920,176.9.7.240:443,217.15.20.194:50155,2173
1582621658.880,192.168.250.59:50155,176.9.7.240:443,2888
1582621638.510,176.9.7.240:443,217.15.20.194:50144,7719
1582621638.190,176.9.7.240:443,217.15.20.194:50140,7493
1582621638.470,192.168.250.59:50144,176.9.7.240:443,2909
1582621638.150,192.168.250.59:50140,176.9.7.240:443,9023
1582621638.040,176.9.7.240:443,217.15.20.194:50138,14660
1582621638.000,192.168.250.59:50138,176.9.7.240:443,11759
1582621638.480,176.9.7.240:443,217.15.20.194:50143,3581
1582621638.440,192.168.250.59:50143,176.9.7.240:443,3351
1582621680.130,192.168.250.41:65304,192.168.250.1:53,162
1582621680.140,192.168.250.1:53,192.168.250.41:65304,512
1582621680.170,192.168.250.27:61253,192.168.250.1:53,156
1582621680.170,192.168.250.27:61254,192.168.250.1:53,156
1582621680.170,192.168.250.1:53,192.168.250.27:61254,700
1582621680.170,192.168.250.27:61255,192.168.250.1:53,158
1582621680.170,192.168.250.27:61256,192.168.250.1:53,158
1582621680.180,192.168.250.1:53,192.168.250.27:61253,700
1582621406.090,192.168.250.41:65077,178.154.131.215:443,9635
1582621680.180,192.168.250.27:61257,192.168.250.1:53,156
1582621680.180,192.168.250.27:61258,192.168.250.1:53,156
1582621406.110,178.154.131.215:443,217.15.20.194:65077,258143
1582621680.180,192.168.250.1:53,192.168.250.27:61256,768
1582621680.180,192.168.250.1:53,192.168.250.27:61255,768
1582621680.180,192.168.250.27:61259,192.168.250.1:53,176
1582621680.180,192.168.250.27:61260,192.168.250.1:53,176
1582621680.190,192.168.250.1:53,192.168.250.27:61258,764
1582621680.190,192.168.250.27:61261,192.168.250.1:53,154
1582621680.190,192.168.250.27:61262,192.168.250.1:53,154
1582621680.190,192.168.250.1:53,192.168.250.27:61257,764
1582621680.190,192.168.250.27:61263,192.168.250.1:53,154
1582621680.190,192.168.250.27:61264,192.168.250.1:53,154
1582621680.190,192.168.250.1:53,192.168.250.27:61260,676
1582621680.190,192.168.250.27:61265,192.168.250.1:53,152
1582621680.190,192.168.250.27:61266,192.168.250.1:53,152
1582621680.200,192.168.250.1:53,192.168.250.27:61259,676
1582621680.200,192.168.250.1:53,192.168.250.27:61261,504
1582621680.200,192.168.250.27:61267,192.168.250.1:53,156
1582621680.200,192.168.250.27:61268,192.168.250.1:53,156
1582621680.210,192.168.250.1:53,192.168.250.27:61262,888
1582621680.210,192.168.250.1:53,192.168.250.27:61263,760
1582621680.210,192.168.250.27:61269,192.168.250.1:53,152
1582621680.210,192.168.250.27:61270,192.168.250.1:53,152
1582621680.210,192.168.250.1:53,192.168.250.27:61264,824
1582621680.220,192.168.250.1:53,192.168.250.27:61265,500
1582621680.220,192.168.250.27:61271,192.168.250.1:53,160
1582621680.220,192.168.250.27:61272,192.168.250.1:53,160
1582621680.220,192.168.250.1:53,192.168.250.27:61266,596
1582621680.230,192.168.250.1:53,192.168.250.27:61268,700
1582621680.230,192.168.250.1:53,192.168.250.27:61267,700
1582621680.230,192.168.250.1:53,192.168.250.27:61269,500
1582621680.240,192.168.250.1:53,192.168.250.27:61270,884
1582621680.240,192.168.250.1:53,192.168.250.27:61271,516
1582621680.240,192.168.250.1:53,192.168.250.27:61272,772
1582621680.270,192.168.250.27:55976,62.128.100.161:443,224
1582621680.290,62.128.100.161:443,217.15.20.194:55976,184
1582621680.330,192.168.250.41:51733,192.168.250.1:53,148
1582621680.330,192.168.250.1:53,192.168.250.41:51733,1060
1582621680.340,192.168.250.41:65245,192.168.250.1:53,168
1582621680.340,192.168.250.1:53,192.168.250.41:65245,120
1582621636.230,77.111.247.11:443,217.15.20.194:53908,9269
1582621636.190,192.168.250.50:53908,77.111.247.11:443,2824
1582621678.950,192.168.250.3:11723,172.17.23.194:32946,240
1582621681.950,172.17.23.194:32946,217.15.20.194:11723,192
1582621621.930,192.168.250.41:65236,23.32.101.226:443,2085
1582621621.950,23.32.101.226:443,217.15.20.194:65236,13476
1582621678.200,192.168.250.3:80,141.8.142.75:36963,4414
1582621678.200,141.8.142.75:36963,217.15.20.194:80,910
1582621668.270,192.168.250.3:29151,192.168.0.4:26368,360
1582621683.580,192.168.250.50:52678,192.168.250.1:53,132
1582621683.580,192.168.250.1:53,192.168.250.50:52678,1062
1582621683.580,192.168.250.50:62659,192.168.250.1:53,304
1582621683.580,192.168.250.1:53,192.168.250.50:62659,793
1582621683.750,192.168.250.50:51329,192.168.250.1:53,158
1582621683.760,192.168.250.1:53,192.168.250.50:51329,1076
1582621683.760,192.168.250.50:63571,192.168.250.1:53,317
1582621683.760,192.168.250.1:53,192.168.250.50:63571,880
1582621662.270,192.168.250.27:55975,195.122.177.150:443,954
1582621662.310,195.122.177.150:443,217.15.20.194:55975,359
1582621526.050,192.168.250.27:51520,64.233.162.94:80,1787
1582621687.690,192.168.250.50:54158,192.168.250.1:53,120
1582621687.690,192.168.250.1:53,192.168.250.50:54158,626
1582621687.690,192.168.250.50:54159,64.233.162.138:443,4629
